L1	L2	L3	Other	Description	KO
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"ESP1, separase [EC:3.4.22.49]"	K02365
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"SMC1, structural maintenance of chromosome 1"	K06636
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"SMC3, CSPG6, structural maintenance of chromosome 3 (chondroitin sulfate proteoglycan 6)"	K06669
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"REC8, meiotic recombination protein REC8, fungi type"	K12780
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"STAG1_2, SCC3, IRR1, cohesin complex subunit SA-1/2"	K06671
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"MAD2, mitotic spindle assembly checkpoint protein MAD2"	K02537
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"MAD1, mitotic spindle assembly checkpoint protein MAD1"	K06679
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC1, anaphase-promoting complex subunit 1"	K03348
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC2, anaphase-promoting complex subunit 2"	K03349
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC3, CDC27, anaphase-promoting complex subunit 3"	K03350
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC4, anaphase-promoting complex subunit 4"	K03351
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC5, anaphase-promoting complex subunit 5"	K03352
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC6, CDC16, anaphase-promoting complex subunit 6"	K03353
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC7, anaphase-promoting complex subunit 7"	K03354
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC8, CDC23, anaphase-promoting complex subunit 8"	K03355
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC9, anaphase-promoting complex subunit 9"	K03356
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC10, DOC1, anaphase-promoting complex subunit 10"	K03357
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC11, anaphase-promoting complex subunit 11"	K03358
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"APC12, CDC26, anaphase-promoting complex subunit 12"	K03359
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"SWM1, APC13, anaphase-promoting complex subunit SWM1"	K12416
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"CDC20, cell division cycle 20, cofactor of APC complex"	K03363
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"BUB1, checkpoint serine/threonine-protein kinase [EC:2.7.11.1]"	K02178
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"SGO1, shugoshin"	K11582
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"PPP2R5, protein phosphatase 2 (formerly 2A), regulatory subunit B'"	K11584
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"PPP2C, protein phosphatase 2 (formerly 2A), catalytic subunit [EC:3.1.3.16]"	K04382
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"PPP2R1, protein phosphatase 2 (formerly 2A), regulatory subunit A"	K03456
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"MND2, anaphase-promoting complex subunit MND2"	K12781
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"AMA1, meiosis-specific APC/C activator protein AMA1"	K12782
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"SSP1, sporulation-specific protein 1"	K12783
Cellular Processes	Cell Growth and Death	Meiosis - yeast	ko04113	"CDC15, cell division control protein CDC15 [EC:2.7.11.1]"	K06683
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"INS, insulin"	K04526
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"IGF1, insulin-like growth factor 1"	K05459
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"IGF1R, insulin-like growth factor 1 receptor [EC:2.7.10.1]"	K05087
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"NR3C3, PGR, progesterone receptor"	K08556
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"NR3C4, AR, androgen receptor"	K08557
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ADCY1, adenylate cyclase 1 [EC:4.6.1.1]"	K08041
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ADCY2, adenylate cyclase 2 [EC:4.6.1.1]"	K08042
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ADCY3, adenylate cyclase 3 [EC:4.6.1.1]"	K08043
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ADCY4, adenylate cyclase 4 [EC:4.6.1.1]"	K08044
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ADCY5, adenylate cyclase 5 [EC:4.6.1.1]"	K08045
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ADCY6, adenylate cyclase 6 [EC:4.6.1.1]"	K08046
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ADCY7, adenylate cyclase 7 [EC:4.6.1.1]"	K08047
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ADCY8, adenylate cyclase 8 [EC:4.6.1.1]"	K08048
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ADCY9, adenylate cyclase 9 [EC:4.6.1.1]"	K08049
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PKA, protein kinase A [EC:2.7.11.11]"	K04345
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"AURKA, aurora kinase A [EC:2.7.11.1]"	K11481
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ORB, oo18 RNA-binding protein"	K02602
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"MOS, proto-oncogene serine/threonine-protein kinase mos [EC:2.7.11.1]"	K04367
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"MAP2K1, MEK1, mitogen-activated protein kinase kinase 1 [EC:2.7.12.2]"	K04368
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ERK1_2, extracellular signal-regulated kinase 1/2 [EC:2.7.11.24]"	K04371
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"RPS6KA, RSK2, p90 ribosomal S6 kinase [EC:2.7.11.1]"	K04373
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PKMYT, membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase [EC:2.7.11.1]"	K06633
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"YWHAB_Q_Z, 14-3-3 protein beta/theta/zeta"	K16197
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"YWHAE, 14-3-3 protein epsilon"	K06630
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"YWHAG_H, 14-3-3 protein gamma/eta"	K16198
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"SPDY, RINGO, speedy"	K08694
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"CDK1, CDC2, cyclin-dependent kinase 1 [EC:2.7.11.22 2.7.11.23]"	K02087
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"CDK2, cyclin-dependent kinase 2 [EC:2.7.11.22]"	K02206
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PPP1C, protein phosphatase 1, catalytic subunit [EC:3.1.3.16]"	K06269
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"SLK, STE20-like kinase [EC:2.7.11.1]"	K08836
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PLK1, polo-like kinase 1 [EC:2.7.11.21]"	K06631
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"CDC25C, cell division cycle 25C [EC:3.1.3.48]"	K05867
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"C3H-4, CCCH zinc finger protein C3H-4"	K13056
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"RBX1, ROC1, RING-box protein 1"	K03868
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"CUL1, CDC53, cullin 1"	K03347
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"SKP1, CBF3D, S-phase kinase-associated protein 1"	K03094
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"FBXW1_11, BTRC, beta-TRCP, F-box and WD-40 domain protein 1/11"	K03362
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"FBXO5, EMI1, F-box protein 5"	K10292
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC1, anaphase-promoting complex subunit 1"	K03348
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC2, anaphase-promoting complex subunit 2"	K03349
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC3, CDC27, anaphase-promoting complex subunit 3"	K03350
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC4, anaphase-promoting complex subunit 4"	K03351
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC5, anaphase-promoting complex subunit 5"	K03352
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC6, CDC16, anaphase-promoting complex subunit 6"	K03353
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC7, anaphase-promoting complex subunit 7"	K03354
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC8, CDC23, anaphase-promoting complex subunit 8"	K03355
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC9, anaphase-promoting complex subunit 9"	K03356
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC10, DOC1, anaphase-promoting complex subunit 10"	K03357
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC11, anaphase-promoting complex subunit 11"	K03358
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC12, CDC26, anaphase-promoting complex subunit 12"	K03359
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"APC13, anaphase-promoting complex subunit 13"	K12456
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"CDC20, cell division cycle 20, cofactor of APC complex"	K03363
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"FBXO43, EMI2, F-box protein 43"	K10318
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PTTG, securin"	K06635
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ESP1, separase [EC:3.4.22.49]"	K02365
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"REC8L, meiotic recombination protein REC8, animal type"	K13054
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"STAG3, cohesin complex subunit SA-3"	K13055
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"SMC1, structural maintenance of chromosome 1"	K06636
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"SMC3, CSPG6, structural maintenance of chromosome 3 (chondroitin sulfate proteoglycan 6)"	K06669
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"BUB1, checkpoint serine/threonine-protein kinase [EC:2.7.11.1]"	K02178
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"MAD2, mitotic spindle assembly checkpoint protein MAD2"	K02537
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"MAD2L2, mitotic spindle assembly checkpoint protein MAD2B"	K13728
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"MAD1, mitotic spindle assembly checkpoint protein MAD1"	K06679
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"CCNE, cyclin E"	K06626
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"SGOL1, shugoshin-like 1"	K11580
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PPP2R5, protein phosphatase 2 (formerly 2A), regulatory subunit B'"	K11584
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PPP2R1, protein phosphatase 2 (formerly 2A), regulatory subunit A"	K03456
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PPP2C, protein phosphatase 2 (formerly 2A), catalytic subunit [EC:3.1.3.16]"	K04382
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PLCZ, phosphatidylinositol phospholipase C, zeta [EC:3.1.4.11]"	K05861
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ITPR1, inositol 1,4,5-triphosphate receptor type 1"	K04958
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ITPR2, inositol 1,4,5-triphosphate receptor type 2"	K04959
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"ITPR3, inositol 1,4,5-triphosphate receptor type 3"	K04960
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"CALM, calmodulin"	K02183
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PPP3C, CNA, protein phosphatase 3, catalytic subunit [EC:3.1.3.16]"	K04348
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"PPP3R, CNB, protein phosphatase 3, regulatory subunit"	K06268
Cellular Processes	Cell Growth and Death	Oocyte meiosis	ko04114	"CAMK2, calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17]"	K04515
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"TNFSF6, FASL, tumor necrosis factor ligand superfamily member 6"	K04389
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"TNFRSF6, FAS, tumor necrosis factor receptor superfamily member 6"	K04390
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"TNFSF10, TRAIL, tumor necrosis factor ligand superfamily member 10"	K04721
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"TNFRSF10, TRAILR, tumor necrosis factor receptor superfamily member 10"	K04722
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"TNFA, tumor necrosis factor superfamily, member 2"	K03156
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"TNFRSF1A, TNFR1, tumor necrosis factor receptor superfamily member 1A"	K03158
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"IL1A, interleukin 1 alpha"	K04383
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"IL1B, interleukin 1 beta"	K04519
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"IL1R1, interleukin 1 receptor type I"	K04386
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"IL1RAP, interleukin 1 receptor accessory protein"	K04723
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"FADD, FAS (TNFRSF6)-associated via death domain"	K02373
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"TRADD, tumor necrosis factor receptor type 1-associated DEATH domain protein"	K03171
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"CFLAR, FLIP, CASP8 and FADD-like apoptosis regulator"	K04724
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"CASP10, caspase 10 [EC:3.4.22.63]"	K04400
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"CASP8, caspase 8 [EC:3.4.22.61]"	K04398
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"CASP3, caspase 3 [EC:3.4.22.56]"	K02187
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"CASP7, caspase 7 [EC:3.4.22.60]"	K04397
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"CASP6, caspase 6 [EC:3.4.22.59]"	K04396
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"BIRC2_3, baculoviral IAP repeat-containing protein 2/3"	K16060
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"XIAP, BIRC4, E3 ubiquitin-protein ligase XIAP"	K04725
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"BIRC7_8, baculoviral IAP repeat-containing protein 7/8"	K16061
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"BID, BH3 interacting domain death agonist"	K04726
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"BCL2, apoptosis regulator BCL-2"	K02161
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"BCL2L1, bcl-xL, BCL2-like 1 (apoptosis regulator Bcl-X)"	K04570
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"CYC, cytochrome c"	K08738
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"APAF1, apoptotic protease-activating factor"	K02084
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"CASP9, caspase 9 [EC:3.4.22.62]"	K04399
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"DFFA, DFF45, DNA fragmentation factor, 45 kD, alpha subunit"	K02310
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"DFFB, DFF40, DNA fragmentation factor, 40 kD, beta subunit [EC:3.-.-.-]"	K02311
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"PDCD8, AIF, programmed cell death 8 (apoptosis-inducing factor) [EC:1.-.-.-]"	K04727
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"ENDOG, endonuclease G, mitochondrial"	K01173
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"ATM, TEL1, ataxia telangiectasia mutated family protein [EC:2.7.11.1]"	K04728
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"TP53, P53, tumor protein p53"	K04451
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"RIPK1, RIP1, receptor-interacting serine/threonine-protein kinase 1 [EC:2.7.11.1]"	K02861
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"TRAF2, TNF receptor-associated factor 2"	K03173
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"MYD88, myeloid differentiation primary response protein MyD88"	K04729
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"IRAK1, interleukin-1 receptor-associated kinase 1 [EC:2.7.11.1]"	K04730
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"IRAK2, interleukin-1 receptor-associated kinase 2 [EC:2.7.11.1]"	K04731
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"IRAK3, interleukin-1 receptor-associated kinase 3 [EC:2.7.11.1]"	K04732
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"IRAK4, interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]"	K04733
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"MAP3K14, NIK, mitogen-activated protein kinase kinase kinase 14 [EC:2.7.11.25]"	K04466
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"IKBKA, IKKA, CHUK, inhibitor of nuclear factor kappa-B kinase subunit alpha [EC:2.7.11.10]"	K04467
Cellular Processes	Cell Growth and Death	Apoptosis	ko04210	"IKBKB, IKKB, inhibitor of nuclear factor kappa-B kinase subunit beta [EC:2.7.11.10]"	K07209
